t_seconds,v_wx,v_wy,v_wz
1330,-0.6202993202560061,-5.293766238600023,-0.5258825824713598
1331,-0.621143507802048,-5.294854061858723,-0.5254793907222358
1332,-0.6219876953480898,-5.295941885117425,-0.5250761989731118
1333,-0.6228318828941317,-5.297029708376125,-0.5246730072239878
1334,-0.6236760704401736,-5.298117531634826,-0.5242698154748638
1335,-0.6245202579862155,-5.299205354893527,-0.5238666237257399
1336,-0.6253644455322573,-5.300293178152228,-0.5234634319766158
1337,-0.6262086330782993,-5.301381001410929,-0.5230602402274919
1338,-0.6270528206243412,-5.30246882466963,-0.5226570484783679
1339,-0.6278970081703831,-5.303556647928331,-0.522253856729244
1340,-0.628741195716425,-5.304644471187031,-0.5218506649801199
1341,-0.6295853832624668,-5.305732294445733,-0.5214474732309959
1342,-0.6304295708085087,-5.306820117704433,-0.521044281481872
1343,-0.6312737583545506,-5.307907940963134,-0.520641089732748
1344,-0.6321179459005924,-5.308995764221835,-0.520237897983624
1345,-0.6329621334466343,-5.310083587480536,-0.5198347062345
1346,-0.6338063209926763,-5.311171410739236,-0.5194315144853761
1347,-0.6346505085387182,-5.3122592339979375,-0.5190283227362521
1348,-0.6354946960847601,-5.313347057256638,-0.518625130987128
1349,-0.6363388836308019,-5.314434880515339,-0.5182219392380041
1350,-0.6371830711768438,-5.31552270377404,-0.5178187474888801
1351,-0.6380272587228857,-5.316610527032741,-0.5174155557397562
1352,-0.6388714462689276,-5.317698350291441,-0.5170123639906321
1353,-0.6397156338149694,-5.3187861735501425,-0.5166091722415082
1354,-0.6405598213610113,-5.319873996808843,-0.5162059804923842
1355,-0.6414040089070532,-5.320961820067544,-0.5158027887432601
1356,-0.642248196453095,-5.3220496433262445,-0.5153995969941362
1357,-0.643092383999137,-5.323137466584946,-0.5149964052450122
1358,-0.6439365715451789,-5.324225289843646,-0.5145932134958883
1359,-0.6447807590912208,-5.3253131131023475,-0.5141900217467643
1360,-0.6456249466372627,-5.326400936361048,-0.5137868299976402
1361,-0.6464691341833045,-5.327488759619749,-0.5133836382485163
1362,-0.6473133217293464,-5.3285765828784495,-0.5129804464993923
1363,-0.6481575092753883,-5.329664406137151,-0.5125772547502683
1364,-0.6490016968214303,-5.330752229395851,-0.5121740630011443
1365,-0.6498458843674721,-5.331840052654552,-0.5117708712520204
1366,-0.650690071913514,-5.332927875913253,-0.5113676795028964
1367,-0.6515342594595559,-5.334015699171954,-0.5109644877537723
1368,-0.6523784470055978,-5.335103522430655,-0.5105612960046484
1369,-0.6532226345516396,-5.336191345689356,-0.5101581042555244
1370,-0.6540668220976815,-5.337279168948057,-0.5097549125064005
1371,-0.6549110096437234,-5.338366992206757,-0.5093517207572764
1372,-0.6557551971897653,-5.339454815465459,-0.5089485290081525
1373,-0.6565993847358071,-5.340542638724159,-0.5085453372590285
1374,-0.657443572281849,-5.34163046198286,-0.5081421455099046
1375,-0.658287759827891,-5.342718285241561,-0.5077389537607805
1376,-0.6591319473739329,-5.343806108500262,-0.5073357620116565
1377,-0.6599761349199748,-5.344893931758962,-0.5069325702625326
1378,-0.6608203224660166,-5.345981755017664,-0.5065293785134086
1379,-0.6616645100120585,-5.347069578276364,-0.5061261867642846
1380,-0.6625086975581004,-5.348157401535065,-0.5057229950151606
1381,-0.6633528851041423,-5.349245224793766,-0.5053198032660366
1382,-0.6641970726501841,-5.350333048052467,-0.5049166115169127
1383,-0.6650412601962261,-5.351420871311167,-0.5045134197677886
1384,-0.665885447742268,-5.3525086945698686,-0.5041102280186647
1385,-0.6667296352883099,-5.353596517828569,-0.5037070362695407
1386,-0.6675738228343517,-5.35468434108727,-0.5033038445204168
1387,-0.6684180103803936,-5.355772164345971,-0.5029006527712927
1388,-0.6692621979264355,-5.356859987604672,-0.5024974610221687
1389,-0.6701063854724774,-5.357947810863372,-0.5020942692730448
1390,-0.6709505730185192,-5.3590356341220735,-0.5016910775239208
1391,-0.6717947605645611,-5.360123457380774,-0.5012878857747968
1392,-0.672638948110603,-5.361211280639475,-0.5008846940256728
1393,-0.6734831356566449,-5.3622991038981755,-0.5004815022765489
1394,-0.6743273232026868,-5.363386927156877,-0.5000783105274249
1395,-0.6751715107487287,-5.364474750415577,-0.49967511877830084
1396,-0.6760156982947706,-5.3655625736742785,-0.4992719270291769
1397,-0.6768598858408125,-5.366650396932979,-0.49886873528005293
1398,-0.6777040733868543,-5.36773822019168,-0.4984655435309289
1399,-0.6785482609328962,-5.3688260434503805,-0.4980623517818049
1400,-0.6793924484789381,-5.369913866709082,-0.49765916003268096
1401,-0.6802366360249801,-5.371001689967782,-0.497255968283557
1402,-0.681080823571022,-5.372089513226483,-0.496852776534433
1403,-0.6819250111170638,-5.373177336485185,-0.496449584785309
1404,-0.6827691986631057,-5.374265159743885,-0.49604639303618503
1405,-0.6836133862091476,-5.375352983002586,-0.4956432012870611
1406,-0.6844575737551895,-5.376440806261287,-0.49524000953793706
1407,-0.6853017613012313,-5.377528629519988,-0.49483681778881305
1408,-0.6861459488472732,-5.378616452778688,-0.4944336260396891
1409,-0.6869901363933151,-5.37970427603739,-0.49403043429056515
1410,-0.687834323939357,-5.38079209929609,-0.49362724254144114
1411,-0.6886785114853988,-5.381879922554791,-0.4932240507923171
1412,-0.6895226990314407,-5.382967745813492,-0.49282085904319317
1413,-0.6903668865774827,-5.384055569072193,-0.4924176672940692
1414,-0.6912110741235246,-5.385143392330893,-0.4920144755449452
1415,-0.6920552616695664,-5.386231215589595,-0.4916112837958212
1416,-0.6928994492156083,-5.387319038848295,-0.49120809204669724
1417,-0.6937436367616502,-5.388406862106996,-0.4908049002975733
1418,-0.6945878243076921,-5.389494685365697,-0.4904017085484493
1419,-0.6954320118537339,-5.390582508624398,-0.48999851679932527
1420,-0.6962761993997759,-5.391670331883098,-0.4895953250502013
1421,-0.6971203869458178,-5.3927581551418,-0.4891921333010773
1422,-0.6979645744918597,-5.3938459784005,-0.48878894155195335
1423,-0.6988087620379015,-5.394933801659201,-0.48838574980282934
1424,-0.6996529495839434,-5.396021624917902,-0.4879825580537054
1425,-0.7004971371299853,-5.397109448176603,-0.4875793663045814
1426,-0.7013413246760272,-5.398197271435303,-0.4871761745554574
1427,-0.702185512222069,-5.3992850946940045,-0.4867729828063334
1428,-0.7030296997681109,-5.400372917952705,-0.48636979105720946
1429,-0.7038738873141528,-5.401460741211406,-0.48596659930808545
1430,-0.7047180748601947,-5.402548564470107,-0.4855634075589615
1431,-0.7055622624062365,-5.403636387728808,-0.4851602158098375
1432,-0.7064064499522785,-5.404724210987508,-0.4847570240607135
1433,-0.7072506374983204,-5.4058120342462095,-0.4843538323115895
1434,-0.7080948250443623,-5.406899857504911,-0.48395064056246556
1435,-0.7089390125904041,-5.407987680763611,-0.48354744881334155
1436,-0.709783200136446,-5.4090755040223115,-0.4831442570642176
1437,-0.7106273876824879,-5.410163327281013,-0.4827410653150936
1438,-0.7114715752285298,-5.411251150539714,-0.48233787356596963
1439,-0.7123157627745718,-5.412338973798414,-0.4819346818168456
1440,-0.7131599503206136,-5.413426797057116,-0.48153149006772167
1441,-0.7140041378666555,-5.414514620315816,-0.48112829831859766
1442,-0.7148483254126974,-5.415602443574517,-0.4807251065694737
1443,-0.7156925129587393,-5.416690266833218,-0.4803219148203497
1444,-0.7165367005047811,-5.417778090091919,-0.47991872307122574
1445,-0.717380888050823,-5.418865913350619,-0.47951553132210173
1446,-0.7182250755968649,-5.419953736609321,-0.4791123395729777
1447,-0.7190692631429068,-5.421041559868021,-0.47870914782385376
1448,-0.7199134506889486,-5.422129383126722,-0.4783059560747298
1449,-0.7207576382349905,-5.423217206385423,-0.4779027643256058
1450,-0.7216018257810324,-5.424305029644124,-0.4774995725764818
1451,-0.7224460133270744,-5.425392852902824,-0.47709638082735784
1452,-0.7232902008731162,-5.426480676161526,-0.4766931890782339
1453,-0.7241343884191581,-5.427568499420226,-0.47628999732910987
1454,-0.7249785759652,-5.428656322678927,-0.47588680557998586
1455,-0.7258227635112419,-5.429744145937628,-0.4754836138308619
1456,-0.7266669510572837,-5.430831969196329,-0.47508042208173795
1457,-0.7275111386033256,-5.431919792455029,-0.47467723033261394
1458,-0.7283553261493676,-5.433007615713731,-0.47427403858348993
1459,-0.7291995136954095,-5.434095438972431,-0.473870846834366
1460,-0.7300437012414513,-5.435183262231132,-0.473467655085242
1461,-0.7308878887874932,-5.436271085489833,-0.473064463336118
1462,-0.7317320763335351,-5.437358908748534,-0.472661271586994
1463,-0.732576263879577,-5.438446732007234,-0.47225807983787005
1464,-0.7334204514256188,-5.4395345552659355,-0.4718548880887461
1465,-0.7342646389716607,-5.440622378524636,-0.4714516963396221
1466,-0.7351088265177026,-5.441710201783337,-0.4710485045904981
1467,-0.7359530140637445,-5.442798025042038,-0.4706453128413741
1468,-0.7367972016097863,-5.443885848300739,-0.47024212109225016
1469,-0.7376413891558283,-5.44497367155944,-0.46983892934312615
1470,-0.7384855767018702,-5.4460614948181405,-0.46943573759400214
1471,-0.7393297642479121,-5.447149318076842,-0.4690325458448782
1472,-0.740173951793954,-5.448237141335542,-0.4686293540957542
1473,-0.7410181393399958,-5.449324964594243,-0.4682261623466302
1474,-0.7418623268860377,-5.450412787852944,-0.4678229705975062
1475,-0.7427065144320796,-5.451500611111645,-0.46741977884838226
1476,-0.7435507019781216,-5.4525884343703455,-0.46701658709925825
1477,-0.7443948895241634,-5.453676257629047,-0.4666133953501343
1478,-0.7452390770702053,-5.454764080887747,-0.4662102036010103
1479,-0.7460832646162472,-5.455851904146448,-0.46580701185188633
1480,-0.7469274521622891,-5.456939727405149,-0.4654038201027623
1481,-0.7477716397083309,-5.45802755066385,-0.46500062835363837
1482,-0.7486158272543728,-5.45911537392255,-0.46459743660451436
1483,-0.7494600148004147,-5.460203197181252,-0.4641942448553904
1484,-0.7503042023464566,-5.461291020439952,-0.4637910531062664
1485,-0.7511483898924984,-5.462378843698653,-0.46338786135714244
1486,-0.7519925774385403,-5.463466666957354,-0.46298466960801843
1487,-0.7528367649845822,-5.464554490216055,-0.4625814778588945
1488,-0.7536809525306242,-5.465642313474755,-0.46217828610977046
1489,-0.754525140076666,-5.466730136733457,-0.4617750943606465
1490,-0.7553693276227079,-5.467817959992157,-0.4613719026115225
1491,-0.7562135151687498,-5.468905783250858,-0.46096871086239855
1492,-0.7570577027147917,-5.469993606509559,-0.46056551911327454
1493,-0.7579018902608335,-5.47108142976826,-0.4601623273641506
1494,-0.7587460778068754,-5.47216925302696,-0.45975913561502657
1495,-0.7595902653529174,-5.473257076285662,-0.4593559438659026
1496,-0.7604344528989593,-5.474344899544362,-0.4589527521167786
1497,-0.7612786404450012,-5.475432722803063,-0.4585495603676546
1498,-0.762122827991043,-5.476520546061764,-0.45814636861853064
1499,-0.7629670155370849,-5.477608369320465,-0.4577431768694067
1500,-0.7638112030831268,-5.478696192579165,-0.4573399851202827
1501,-0.7646553906291687,-5.479784015837867,-0.45693679337115867
1502,-0.7654995781752105,-5.480871839096567,-0.4565336016220347
1503,-0.7663437657212524,-5.481959662355268,-0.45613040987291076
1504,-0.7671879532672943,-5.4830474856139695,-0.45572721812378675
1505,-0.7680321408133362,-5.48413530887267,-0.45532402637466274
1506,-0.768876328359378,-5.485223132131371,-0.4549208346255388
1507,-0.7697205159054199,-5.4863109553900715,-0.45451764287641483
1508,-0.7705647034514619,-5.487398778648773,-0.4541144511272908
1509,-0.7714088909975038,-5.488486601907473,-0.4537112593781668
1510,-0.7722530785435456,-5.489574425166174,-0.45330806762904285
1511,-0.7730972660895875,-5.490662248424875,-0.4529048758799189
1512,-0.7739414536356294,-5.491750071683576,-0.4525016841307949
1513,-0.7747856411816714,-5.4928378949422765,-0.4520984923816709
1514,-0.7756298287277132,-5.493925718200978,-0.4516953006325469
1515,-0.7764740162737551,-5.495013541459678,-0.45129210888342297
1516,-0.777318203819797,-5.496101364718379,-0.45088891713429896
1517,-0.7781623913658389,-5.49718918797708,-0.45048572538517495
1518,-0.7790065789118807,-5.498277011235781,-0.450082533636051
1519,-0.7798507664579226,-5.499364834494481,-0.44967934188692704
1520,-0.7806949540039645,-5.500452657753183,-0.44927615013780303
1521,-0.7815391415500064,-5.501540481011883,-0.448872958388679
1522,-0.7823833290960482,-5.502628304270584,-0.44846976663955507
1523,-0.7832275166420901,-5.503716127529285,-0.4480665748904311
1524,-0.784071704188132,-5.504803950787986,-0.4476633831413071
1525,-0.7849158917341739,-5.505891774046686,-0.4472601913921831
1526,-0.7857600792802157,-5.506979597305388,-0.44685699964305914
1527,-0.7866042668262577,-5.508067420564088,-0.4464538078939352
1528,-0.7874484543722996,-5.509155243822789,-0.4460506161448112
1529,-0.7882926419183415,-5.51024306708149,-0.44564742439568716
1530,-0.7891368294643833,-5.511330890340191,-0.4452442326465632
1531,-0.7899810170104252,-5.512418713598891,-0.44484104089743925
1532,-0.7908252045564672,-5.513506536857593,-0.44443784914831524
1533,-0.7916693921025091,-5.514594360116293,-0.44403465739919123
1534,-0.792513579648551,-5.515682183374994,-0.4436314656500673
1535,-0.7933577671945928,-5.5167700066336955,-0.44322827390094327
1536,-0.7942019547406347,-5.517857829892396,-0.44282508215181926
1537,-0.7950461422866766,-5.518945653151096,-0.4424218904026953
1538,-0.7958903298327185,-5.520033476409798,-0.44201869865357135
1539,-0.7967345173787603,-5.521121299668499,-0.44161550690444734
1540,-0.7975787049248022,-5.522209122927199,-0.44121231515532333
1541,-0.7984228924708441,-5.5232969461859005,-0.4408091234061994
1542,-0.799267080016886,-5.524384769444601,-0.4404059316570754
1543,-0.8001112675629278,-5.525472592703302,-0.4400027399079514
1544,-0.8009554551089697,-5.5265604159620025,-0.4395995481588274
1545,-0.8017996426550116,-5.527648239220704,-0.43919635640970345
1546,-0.8026438302010536,-5.528736062479404,-0.4387931646605795
1547,-0.8034880177470954,-5.5298238857381055,-0.4383899729114555
1548,-0.8043322052931373,-5.530911708996806,-0.4379867811623315
1549,-0.8051763928391792,-5.531999532255507,-0.4375835894132075
1550,-0.8060205803852212,-5.5330873555142075,-0.43718039766408356
1551,-0.806864767931263,-5.534175178772909,-0.43677720591495955
1552,-0.8077089554773049,-5.535263002031609,-0.43637401416583554
1553,-0.8085531430233468,-5.53635082529031,-0.4359708224167116
1554,-0.8093973305693887,-5.537438648549011,-0.43556763066758764
1555,-0.8102415181154305,-5.538526471807712,-0.4351644389184636
1556,-0.8110857056614724,-5.5396142950664125,-0.4347612471693396
1557,-0.8119298932075143,-5.540702118325114,-0.43435805542021566
1558,-0.8127740807535562,-5.541789941583814,-0.4339548636710917
1559,-0.813618268299598,-5.542877764842515,-0.4335516719219677
1560,-0.8144624558456399,-5.543965588101216,-0.4331484801728437
1561,-0.8153066433916818,-5.545053411359917,-0.43274528842371973
1562,-0.8161508309377237,-5.546141234618617,-0.4323420966745958
1563,-0.8169950184837655,-5.547229057877319,-0.43193890492547177
1564,-0.8178392060298074,-5.548316881136019,-0.43153571317634776
1565,-0.8186833935758494,-5.54940470439472,-0.4311325214272238
1566,-0.8195275811218913,-5.550492527653421,-0.43072932967809985
1567,-0.8203717686679332,-5.551580350912122,-0.43032613792897584
1568,-0.821215956213975,-5.552668174170822,-0.42992294617985183
1569,-0.822060143760017,-5.553755997429524,-0.4295197544307279
1570,-0.8229043313060589,-5.554843820688225,-0.4291165626816039
1571,-0.8237485188521008,-5.555931643946925,-0.4287133709324799
1572,-0.8245927063981426,-5.557019467205627,-0.4283101791833559
1573,-0.8254368939441845,-5.558107290464327,-0.42790698743423194
1574,-0.8262810814902264,-5.559195113723028,-0.427503795685108
1575,-0.8271252690362683,-5.560282936981729,-0.427100603935984
1576,-0.8279694565823101,-5.56137076024043,-0.42669741218685997
1577,-0.828813644128352,-5.56245858349913,-0.426294220437736
1578,-0.8296578316743939,-5.5635464067578315,-0.42589102868861206
1579,-0.8305020192204358,-5.564634230016532,-0.42548783693948805
1580,-0.8313462067664776,-5.565722053275233,-0.42508464519036404
1581,-0.8321903943125195,-5.5668098765339336,-0.4246814534412401
1582,-0.8330345818585614,-5.567897699792635,-0.42427826169211613
1583,-0.8338787694046034,-5.568985523051335,-0.4238750699429921
1584,-0.8347229569506452,-5.5700733463100365,-0.4234718781938681
1585,-0.8355671444966871,-5.571161169568737,-0.42306868644474416
1586,-0.836411332042729,-5.572248992827438,-0.42266549469562015
1587,-0.8372555195887709,-5.5733368160861385,-0.42226230294649614
1588,-0.8380997071348129,-5.57442463934484,-0.4218591111973722
1589,-0.8389438946808547,-5.57551246260354,-0.42145591944824823
1590,-0.8397880822268966,-5.576600285862241,-0.4210527276991242
1591,-0.8406322697729385,-5.577688109120942,-0.4206495359500002
1592,-0.8414764573189804,-5.578775932379643,-0.42024634420087625
1593,-0.8423206448650222,-5.5798637556383435,-0.4198431524517523
1594,-0.8431648324110641,-5.580951578897045,-0.4194399607026283
1595,-0.844009019957106,-5.582039402155745,-0.4190367689535043
1596,-0.8448532075031479,-5.583127225414446,-0.4186335772043803
1597,-0.8456973950491897,-5.584215048673147,-0.41823038545525637
1598,-0.8465415825952316,-5.585302871931848,-0.41782719370613236
1599,-0.8473857701412735,-5.586390695190548,-0.41742400195700835
1600,-0.8482299576873154,-5.58747851844925,-0.4170208102078844
1601,-0.8490741452333572,-5.588566341707951,-0.41661761845876044
1602,-0.8499183327793992,-5.589654164966651,-0.41621442670963643
1603,-0.8507625203254411,-5.590741988225352,-0.4158112349605124
1604,-0.851606707871483,-5.591829811484053,-0.41540804321138847
1605,-0.8524508954175248,-5.592917634742754,-0.4150048514622645
1606,-0.8532950829635667,-5.594005458001455,-0.4146016597131405
1607,-0.8541392705096087,-5.595093281260156,-0.4141984679640165
1608,-0.8549834580556506,-5.596181104518856,-0.41379527621489254
1609,-0.8558276456016924,-5.597268927777558,-0.4133920844657686
1610,-0.8566718331477343,-5.598356751036258,-0.4129888927166446
1611,-0.8575160206937762,-5.599444574294959,-0.41258570096752056
1612,-0.8583602082398181,-5.60053239755366,-0.4121825092183966
1613,-0.8592043957858599,-5.601620220812361,-0.41177931746927265
1614,-0.8600485833319018,-5.602708044071061,-0.41137612572014864
1615,-0.8608927708779437,-5.6037958673297625,-0.41097293397102463
1616,-0.8617369584239856,-5.604883690588463,-0.4105697422219007
1617,-0.8625811459700274,-5.605971513847164,-0.4101665504727767
1618,-0.8634253335160693,-5.607059337105865,-0.4097633587236527
1619,-0.8642695210621112,-5.608147160364566,-0.4093601669745287
1620,-0.8651137086081531,-5.609234983623266,-0.40895697522540475
1621,-0.865957896154195,-5.6103228068819675,-0.4085537834762808
1622,-0.8668020837002369,-5.611410630140668,-0.4081505917271568
1623,-0.8676462712462788,-5.612498453399369,-0.4077473999780328
1624,-0.8684904587923207,-5.6135862766580695,-0.4073442082289088
1625,-0.8693346463383625,-5.614674099916771,-0.40694101647978487
1626,-0.8701788338844045,-5.615761923175471,-0.40653782473066086
1627,-0.8710230214304464,-5.6168497464341725,-0.40613463298153685
1628,-0.8718672089764883,-5.617937569692873,-0.4057314412324129
1629,-0.8727113965225302,-5.619025392951574,-0.40532824948328894
1630,-0.873555584068572,-5.6201132162102745,-0.40492505773416493
1631,-0.8743997716146139,-5.621201039468976,-0.4045218659850409
1632,-0.8752439591606558,-5.622288862727676,-0.40411867423591696
1633,-0.8760881467066977,-5.623376685986377,-0.403715482486793
1634,-0.8769323342527395,-5.624464509245078,-0.403312290737669
1635,-0.8777765217987814,-5.625552332503779,-0.402909098988545
1636,-0.8786207093448233,-5.62664015576248,-0.40250590723942103
1637,-0.8794648968908652,-5.627727979021181,-0.402102715490297
1638,-0.880309084436907,-5.628815802279881,-0.401699523741173
1639,-0.8811532719829489,-5.629903625538582,-0.40129633199204906
1640,-0.8819974595289909,-5.630991448797284,-0.4008931402429251
1641,-0.8828416470750328,-5.632079272055984,-0.4004899484938011
1642,-0.8836858346210746,-5.633167095314685,-0.4000867567446771
1643,-0.8845300221671165,-5.634254918573386,-0.39968356499555313
1644,-0.8853742097131585,-5.635342741832087,-0.3992803732464292
1645,-0.8862183972592004,-5.636430565090787,-0.39887718149730517
1646,-0.8870625848052422,-5.637518388349489,-0.39847398974818116
1647,-0.8879067723512841,-5.638606211608189,-0.3980707979990572
1648,-0.888750959897326,-5.63969403486689,-0.39766760624993325
1649,-0.8895951474433679,-5.640781858125591,-0.39726441450080924
1650,-0.8904393349894097,-5.641869681384292,-0.3968612227516852
1651,-0.8912835225354516,-5.642957504642992,-0.3964580310025613
1652,-0.8921277100814935,-5.6440453279016936,-0.3960548392534373
1653,-0.8929718976275354,-5.645133151160394,-0.3956516475043133
1654,-0.8938160851735772,-5.646220974419095,-0.3952484557551893
1655,-0.8946602727196191,-5.647308797677796,-0.39484526400606534
1656,-0.895504460265661,-5.648396620936497,-0.3944420722569414
1657,-0.8963486478117029,-5.649484444195197,-0.3940388805078174
1658,-0.8971928353577449,-5.6505722674538985,-0.39363568875869337
1659,-0.8980370229037867,-5.651660090712599,-0.3932324970095694
1660,-0.8988812104498286,-5.6527479139713,-0.39282930526044546
1661,-0.8997253979958705,-5.6538357372300005,-0.39242611351132145
1662,-0.9005695855419124,-5.654923560488702,-0.39202292176219744
1663,-0.9014137730879543,-5.656011383747402,-0.3916197300130735
1664,-0.9022579606339962,-5.6570992070061035,-0.39121653826394953
1665,-0.9031021481800381,-5.658187030264804,-0.3908133465148255
1666,-0.90394633572608,-5.659274853523505,-0.3904101547657015
1667,-0.9047905232721218,-5.660362676782206,-0.39000696301657756
1668,-0.9056347108181637,-5.661450500040907,-0.3896037712674536
1669,-0.9064788983642056,-5.662538323299607,-0.3892005795183296
1670,-0.9073230859102475,-5.663626146558308,-0.3887973877692056
1671,-0.9081672734562893,-5.66471396981701,-0.38839419602008163
1672,-0.9090114610023312,-5.66580179307571,-0.3879910042709577
1673,-0.9098556485483731,-5.6668896163344105,-0.38758781252183366
1674,-0.910699836094415,-5.667977439593112,-0.38718462077270965
1675,-0.9115440236404568,-5.669065262851813,-0.3867814290235857
1676,-0.9123882111864987,-5.670153086110513,-0.38637823727446174
1677,-0.9132323987325407,-5.671240909369215,-0.38597504552533773
1678,-0.9140765862785826,-5.672328732627915,-0.3855718537762137
1679,-0.9149207738246244,-5.673416555886616,-0.38516866202708977
1680,-0.9157649613706663,-5.674504379145317,-0.3847654702779658
1681,-0.9166091489167082,-5.675592202404018,-0.3843622785288418
1682,-0.9174533364627502,-5.676680025662718,-0.3839590867797178
1683,-0.918297524008792,-5.67776784892142,-0.38355589503059384
1684,-0.9191417115548339,-5.67885567218012,-0.3831527032814699
1685,-0.9199858991008758,-5.679943495438821,-0.3827495115323459
1686,-0.9208300866469177,-5.681031318697522,-0.38234631978322187
1687,-0.9216742741929596,-5.682119141956223,-0.3819431280340979
1688,-0.9225184617390014,-5.683206965214923,-0.3815399362849739
1689,-0.9233626492850433,-5.684294788473625,-0.3811367445358499
1690,-0.9242068368310852,-5.685382611732325,-0.38073355278672594
1691,-0.925051024377127,-5.686470434991026,-0.380330361037602
1692,-0.9258952119231689,-5.687558258249727,-0.379927169288478
1693,-0.9267393994692108,-5.688646081508428,-0.37952397753935396
1694,-0.9275835870152527,-5.689733904767128,-0.37912078579023
1695,-0.9284277745612945,-5.6908217280258295,-0.37871759404110605
1696,-0.9292719621073365,-5.69190955128453,-0.37831440229198204
1697,-0.9301161496533784,-5.692997374543231,-0.37791121054285803
1698,-0.9309603371994203,-5.694085197801932,-0.3775080187937341
1699,-0.9318045247454622,-5.695173021060633,-0.3771048270446101
1700,-0.932648712291504,-5.696260844319333,-0.3767016352954861
1701,-0.933492899837546,-5.6973486675780345,-0.3762984435463621
1702,-0.9343370873835879,-5.698436490836736,-0.37589525179723815
1703,-0.9351812749296298,-5.699524314095436,-0.3754920600481142
1704,-0.9360254624756716,-5.7006121373541365,-0.3750888682989902
1705,-0.9368696500217135,-5.701699960612838,-0.3746856765498662
1706,-0.9377138375677554,-5.702787783871539,-0.3742824848007422
1707,-0.9385580251137973,-5.7038756071302394,-0.37387929305161827
1708,-0.9394022126598391,-5.704963430388941,-0.37347610130249426
1709,-0.940246400205881,-5.706051253647641,-0.37307290955337025
1710,-0.9410905877519229,-5.707139076906342,-0.3726697178042463
1711,-0.9419347752979648,-5.708226900165043,-0.37226652605512234
1712,-0.9427789628440066,-5.709314723423744,-0.3718633343059983
1713,-0.9436231503900485,-5.710402546682444,-0.3714601425568743
1714,-0.9444673379360904,-5.711490369941146,-0.37105695080775036
1715,-0.9453115254821324,-5.712578193199846,-0.3706537590586264
1716,-0.9461557130281743,-5.713666016458547,-0.3702505673095024
1717,-0.9469999005742161,-5.714753839717248,-0.3698473755603784
1718,-0.947844088120258,-5.715841662975949,-0.36944418381125443
1719,-0.9486882756662999,-5.716929486234649,-0.3690409920621305
1720,-0.9495324632123419,-5.718017309493351,-0.36863780031300647
1721,-0.9503766507583837,-5.719105132752051,-0.36823460856388246
1722,-0.9512208383044256,-5.720192956010752,-0.3678314168147585
1723,-0.9520650258504675,-5.721280779269453,-0.36742822506563455
1724,-0.9529092133965094,-5.722368602528154,-0.36702503331651054
1725,-0.9537534009425512,-5.723456425786854,-0.36662184156738653
1726,-0.9545975884885931,-5.724544249045556,-0.3662186498182626
1727,-0.955441776034635,-5.725632072304256,-0.3658154580691386
1728,-0.9562859635806769,-5.726719895562957,-0.3654122663200146
1729,-0.9571301511267187,-5.727807718821658,-0.3650090745708906
1730,-0.9579743386727606,-5.728895542080359,-0.36460588282176665
1731,-0.9588185262188025,-5.729983365339059,-0.3642026910726427
1732,-0.9596627137648444,-5.7310711885977605,-0.3637994993235187
1733,-0.9605069013108862,-5.732159011856462,-0.3633963075743947
1734,-0.9613510888569282,-5.733246835115162,-0.3629931158252707
1735,-0.9621952764029701,-5.734334658373863,-0.36258992407614676
1736,-0.963039463949012,-5.735422481632564,-0.36218673232702275
1737,-0.9638836514950538,-5.736510304891265,-0.36178354057789874
1738,-0.9647278390410958,-5.7375981281499655,-0.3613803488287748
1739,-0.9655720265871377,-5.738685951408666,-0.3609771570796508
1740,-0.9664162141331796,-5.739773774667367,-0.36057396533052677
1741,-0.9672604016792214,-5.740861597926068,-0.3601707735814028
1742,-0.9681045892252633,-5.741949421184769,-0.35976758183227886
1743,-0.9689487767713052,-5.74303724444347,-0.35936439008315485
1744,-0.9697929643173471,-5.7441250677021705,-0.35896119833403084
1745,-0.970637151863389,-5.745212890960872,-0.3585580065849069
1746,-0.9714813394094308,-5.746300714219572,-0.35815481483578293
1747,-0.9723255269554727,-5.747388537478273,-0.3577516230866589
1748,-0.9731697145015146,-5.748476360736974,-0.3573484313375349
1749,-0.9740139020475564,-5.749564183995675,-0.35694523958841096
1750,-0.9748580895935983,-5.750652007254375,-0.356542047839287
1751,-0.9757022771396402,-5.751739830513077,-0.356138856090163
1752,-0.9765464646856822,-5.752827653771777,-0.355735664341039
1753,-0.977390652231724,-5.753915477030478,-0.355332472591915
1754,-0.9782348397777659,-5.755003300289179,-0.3549292808427911
1755,-0.9790790273238078,-5.75609112354788,-0.35452608909366706
1756,-0.9799232148698497,-5.75717894680658,-0.35412289734454305
1757,-0.9807674024158917,-5.758266770065282,-0.3537197055954191
1758,-0.9816115899619335,-5.759354593323982,-0.35331651384629514
1759,-0.9824557775079754,-5.760442416582683,-0.35291332209717113
1760,-0.9832999650540173,-5.761530239841384,-0.3525101303480471
1761,-0.9841441526000592,-5.762618063100085,-0.35210693859892317
1762,-0.984988340146101,-5.763705886358785,-0.3517037468497992
1763,-0.9858325276921429,-5.764793709617487,-0.3513005551006752
1764,-0.9866767152381848,-5.765881532876187,-0.3508973633515512
1765,-0.9875209027842267,-5.766969356134888,-0.35049417160242724
1766,-0.9883650903302685,-5.768057179393589,-0.3500909798533033
